,x,y,label
human,2.0682166,7.5282865,1
lung cancer,4.6273403,2.5545523,53
population exposure,11.285778,0.85894084,24
priority journal,6.0983353,1.5504464,16
review,10.4350815,4.12146,-1
adult,14.339399,2.2420416,20
carbon monoxide intoxication,-2.2838807,3.9993303,5
case report,5.507936,0.45357978,-1
exhaust gas,-2.2348797,-2.700545,-1
fatality,12.048503,-0.67557305,-1
human,2.035613,7.4689054,1
male,2.917253,4.0743723,18
suicide,1.4690621,7.6057963,-1
adult,14.245533,2.3368309,20
carbon monoxide poisoning,-2.3122723,4.027553,5
case report,5.5078273,0.4537831,-1
cause of death,5.0456185,3.010547,-1
english abstract,7.334744,-0.8951684,-1
heating,5.999574,1.6807163,-1
human,2.0417912,7.503506,1
lung,4.63227,2.3135211,53
male,2.9329093,4.1020594,18
muscles,4.620652,2.5221605,53
suicide,1.469123,7.605632,-1
"gases, inert--analysis",5.7440643,4.070056,-1
geochemistry--analytical,3.4120364,4.418268,47
natural gas deposits--ussr,6.644113,2.979702,-1
oil fields--ussr,3.3993764,3.349906,-1
atmospheric inert gases,11.015875,-2.1795893,32
natural gas,10.205503,-6.283389,11
carbon dioxide,13.3362665,5.0752716,7
carbon--isotopes,13.188525,5.086806,7
earthquakes--ussr,2.37958,3.9204674,46
geophysics--radioactive methods,5.4973674,4.063361,-1
methane,7.925847,4.9991317,8
mineral springs,1.5559516,4.7760677,35
geochemistry,3.5149295,4.4688845,47
mine shafts--lining,-1.5036323,2.9739904,42
natural gas wells--environmental impact,7.444664,-0.36986345,32
oil wells--environmental impact,4.3813963,3.30331,50
rock--stresses,4.1418633,3.0502532,50
subsidence--mathematical models,3.4851937,2.6803818,-1
axial loads,3.9393337,2.8097546,58
productive rocks,4.137183,3.0589974,50
rock subsidence,4.136614,3.046982,50
mines and mining,8.2740135,8.447684,-1
coal,0.93968683,6.2266808,14
coke,-0.9877739,7.0391693,-1
gasoline,-5.1477666,3.3466234,13
adult,14.278318,2.2987533,20
article,4.278562,1.3703625,22
carcinogenesis,4.238025,2.6690164,53
colorectal cancer,4.527239,2.6482654,53
combustion,4.363234,11.963538,-1
exhaust,-2.2348187,-2.7004917,-1
exhaust gas,-2.2348146,-2.700495,-1
human,2.0340514,7.5035424,1
kidney cancer,4.574786,2.6145248,53
lung cancer,4.627318,2.5552428,53
occupational disease,6.7831573,-2.895007,-1
pancreas cancer,4.585956,2.5995529,53
wood,2.6259983,3.7556565,-1
methane,7.9660497,4.958481,8
agriculture,3.7719364,7.3004627,-1
higher plant,4.8457956,3.109961,51
methodology,-0.36167374,4.7102513,23
nonhuman,10.33455,12.28126,-1
plant growth,4.852078,3.114613,51
africa,4.1937103,1.5325763,32
agricultural development,3.7306807,4.0831366,-1
agriculture,3.7720513,7.3003964,-1
algeria,3.7891462,1.5536155,32
arab countries,3.5681856,1.6095284,32
article,4.353304,1.2881806,22
cultural anthropology,4.0759826,2.402635,-1
demographic factors,-3.4036167,-1.5468894,-1
demography,10.988553,10.955787,-1
developing country,7.587656,9.24903,-1
development planning,3.3309,3.8976583,-1
economic development,2.8484573,3.9897718,52
economic factors,2.7895517,4.458284,52
economics,6.505789,0.6671881,-1
europe,9.455267,-1.76788,-1
france,9.460259,-1.7730372,-1
french speaking africa,4.321713,1.5475181,32
infant mortality,3.0969498,-2.7631,31
macroeconomic factors,2.7862258,4.4621506,52
mediterranean countries,3.5650837,1.6102775,32
middle east,6.354654,-1.0939103,-1
mortality,2.7283514,-3.8897698,31
northern africa,4.311676,1.5356811,32
policy,4.4956474,3.9431477,-1
political factors,2.7841961,4.475734,52
politics,6.178578,5.9804077,-1
population,11.598503,0.53993326,24
population and population related phenomena,11.581343,0.5085503,24
population density,11.679485,0.6095584,24
population dynamics,3.2115114,8.751826,-1
population size,11.647224,0.5561031,24
war,3.6027403,4.175799,-1
western europe,9.458796,-1.7718353,-1
africa,4.196287,1.531419,32
agricultural development,3.730337,4.08258,-1
algeria,3.7908673,1.553036,32
arab countries,3.5684254,1.6094778,32
culture,4.179628,2.493776,-1
demographic factors,-3.395899,-1.5405401,-1
developing countries,8.767727,-5.382215,-1
development planning,3.3323638,3.8983743,-1
economic development,2.8487823,3.990337,52
economic factors,2.788894,4.460968,52
europe,9.459952,-1.772798,-1
france,9.460268,-1.7730702,-1
french speaking africa,4.3218584,1.5477725,32
infant mortality,3.0969489,-2.7631078,31
macroeconomic factors,2.7866297,4.461928,52
mediterranean countries,3.56527,1.6102161,32
mortality,2.7288496,-3.8945596,31
northern africa,4.317651,1.534351,32
political factors,2.7872877,4.4572897,52
population,11.655225,0.5763425,24
population characteristics,11.57487,0.50269413,24
population dynamics,3.2115068,8.7518215,-1
population size,11.6440525,0.55191433,24
war,3.6028624,4.1756716,-1
western europe,9.458747,-1.7718002,-1
africa,4.19445,1.5321267,32
"africa, northern",4.386373,1.5048958,32
agriculture,3.7720368,7.3005,-1
algeria,3.7908187,1.5528836,32
culture,4.1794195,2.494123,-1
demography,10.988451,10.95568,-1
developing countries,8.766414,-5.3835287,-1
economics,6.505753,0.6672236,-1
europe,9.459873,-1.7727226,-1
france,9.459951,-1.7727823,-1
infant mortality,3.0969431,-2.7631216,31
middle east,6.354659,-1.0938629,-1
mortality,2.726575,-3.8930838,31
politics,6.1785984,5.9804053,-1
population,11.640715,0.5581824,24
population characteristics,11.576543,0.5041926,24
population density,11.681233,0.6111395,24
population dynamics,3.2115011,8.751825,-1
social planning,3.7086127,3.8834808,-1
war,3.6022232,4.1752157,-1
natural gas,10.076344,-6.1763844,11
nitrogen oxide,5.506918,3.0397928,-1
building,4.101684,3.8683374,-1
engine room,3.0716913,3.6242063,-1
indoor air pollution,12.141966,4.7581215,-1
industrial hygiene,-0.37642914,8.649591,-1
intoxication,4.484909,4.594368,-1
nonhuman,10.329588,12.28616,-1
prevention,4.887686,3.1576605,-1
priority journal,6.09617,1.5491538,16
natural gas,10.130544,-6.1442227,11
polycyclic aromatic hydrocarbon,4.0580297,2.4594426,-1
combustion,4.361937,11.963316,-1
mutagenicity,-1.3626343,2.6311128,42
salmonella typhimurium,2.522017,3.8443596,-1
soot,6.673163,4.682019,40
mammalia,-1.3837857,2.628599,42
salmonella typhimurium,2.521518,3.8442175,-1
typhimurium,-1.3888963,2.6463308,42
spatial distribution,2.864512,2.5861516,-1
agriculture,3.7720077,7.300533,-1
article,4.2742405,1.3606396,22
bolivia,-0.1291253,0.8551644,36
bolivia--history,3.1473665,4.210835,57
climate,2.3707635,5.0541434,-1
commercial phenomena,3.0318167,1.3365477,-1
demographic factors,-3.4389837,-1.5823127,-1
demography,10.988472,10.955706,-1
developed country,7.5881495,9.2482815,-1
developing country,7.589415,9.247191,-1
economic conditions,2.7884848,4.459652,52
economic factors,2.7753382,4.440556,52
economics,6.505496,0.6673948,-1
environment,6.372064,1.3151689,-1
environmental protection,6.300553,-1.5861943,-1
financial activities,3.6459103,4.253538,-1
financial management,3.644727,4.2524776,-1
foreign aid,7.837819,-0.39487597,-1
geographic factors,-3.406285,-1.5489017,-1
geography,2.0074701,7.00582,1
government,4.7084494,3.94123,-1
industry,5.1852994,2.4096556,38
international cooperation,3.8860128,6.118598,-1
interpersonal communication,3.4850295,3.1149845,-1
language,7.334624,-0.89505875,-1
macroeconomic factors,2.78618,4.461597,52
natural resources,0.73274297,4.834119,-1
political factors,2.7886333,4.4572816,52
political system,3.5688112,3.2329378,58
politics,6.178603,5.9804063,-1
population,11.643965,0.5654178,24
population and population related phenomena,11.591675,0.5125473,24
population density,11.680141,0.6110135,24
population dynamics,3.211492,8.751817,-1
population size,11.632744,0.55258137,24
religion,6.2825875,5.882256,-1
social class,2.6847415,-2.172824,-1
social status,2.6810687,-2.1691434,-1
socioeconomics,-1.4784023,2.9787056,42
sociology,3.673687,3.7961142,-1
south america,4.555918,1.3969822,32
south and central america,4.560622,1.4087746,32
western hemisphere,4.4304185,1.8700558,32
agriculture,3.7719872,7.3005085,-1
americas,4.4667473,1.5627997,32
bolivia--history,3.1442964,4.2114773,57
climate,2.3707983,5.0539775,-1
commerce,5.507714,2.320581,38
communication,3.4848428,3.11519,-1
demographic factors,-3.405086,-1.548188,-1
developed countries,8.765584,-5.3843703,-1
developing countries,8.765798,-5.3841715,-1
economic conditions,2.7874308,4.4599214,52
economic factors,2.7865076,4.4612093,52
educational status,2.6789155,-2.1669476,-1
environment,6.3719206,1.3154589,-1
financial activities,3.647872,4.260151,-1
foreign aid,7.8378263,-0.39488614,-1
geographic factors,-3.412746,-1.5538865,-1
geography,2.007425,7.005734,1
government,4.7081227,3.9411604,-1
industry,5.1885576,2.410311,38
language,7.3348513,-0.895253,-1
latin america,4.469069,1.5488265,32
macroeconomic factors,2.7864347,4.4610987,52
natural resources,0.7320817,4.8347745,-1
political factors,2.791659,4.452774,52
political systems,3.5696726,3.2368174,58
population,11.645047,0.56237537,24
population characteristics,11.568695,0.4974069,24
population dynamics,3.2114968,8.751784,-1
population size,11.643186,0.5533578,24
religion,6.28255,5.882297,-1
social sciences,2.8685,4.2223477,-1
socioeconomic factors,-3.3736115,-1.5247248,-1
socioeconomic status,-3.3752866,-1.526905,-1
south america,4.521534,1.4400014,32
spatial distribution,2.8665662,2.5858636,-1
agriculture,3.7719262,7.300549,-1
americas,4.4668665,1.5623275,32
bolivia,-0.1276173,0.8528677,36
climate,2.3708296,5.0538287,-1
commerce,5.5078936,2.3205457,38
communication,3.484845,3.1151557,-1
conservation of natural resources,0.7328468,4.8340025,-1
demography,10.988451,10.955674,-1
developed countries,8.764029,-5.3859096,-1
developing countries,8.765873,-5.384095,-1
economics,6.5053434,0.6674862,-1
educational status,2.6788785,-2.1669157,-1
environment,6.372295,1.3152056,-1
financial management,3.6447747,4.250763,-1
geography,2.0074437,7.006055,1
government,4.708101,3.9411628,-1
industry,5.186255,2.4137726,38
international cooperation,3.8861673,6.1184535,-1
language,7.3346953,-0.8951223,-1
latin america,4.46946,1.5484275,32
political systems,3.569792,3.2371626,58
politics,6.178601,5.9804087,-1
population,11.635525,0.55477816,24
population characteristics,11.573689,0.5025474,24
population density,11.678932,0.6145658,24
population dynamics,3.211515,8.751817,-1
religion,6.282552,5.882265,-1
social class,2.682827,-2.1709237,-1
social sciences,2.869154,4.222137,-1
socioeconomic factors,-3.3736036,-1.5256122,-1
south america,4.553847,1.4000841,32
accident proneness,6.651368,2.3241272,-1
cardiovascular system,3.705202,2.640617,-1
ecology,-1.5026292,-3.4867556,-1
explosion,4.1780357,3.2009056,49
geographic distribution,4.2255464,3.4418328,-1
health service,3.7323203,4.2287116,57
heat stress,4.6724143,2.853898,-1
industry,5.1887097,2.4114373,38
nervous system,4.125659,2.6945431,53
noise,3.9001915,2.6962354,-1
nonhuman,10.333388,12.28235,-1
urban area,3.601763,3.1655405,-1
desert climate,2.3705287,5.053765,-1
human,1.9789608,7.4784107,1
industry,5.1881843,2.4115937,38
occupational diseases,6.7830663,-2.8945813,-1
occupational health services,3.688951,4.361865,57
saudi arabia,3.718951,1.5686777,32
spatial distribution,2.8652453,2.586102,-1
agriculture,3.7719195,7.300593,-1
article,4.3203835,1.3869557,22
commercial phenomena,3.031607,1.3364397,-1
demography,10.988512,10.955745,-1
developed country,7.5894117,9.247182,-1
development planning,3.3322096,3.8986456,-1
eastern europe,9.449217,-1.7639292,-1
economic development,2.8491378,3.9906483,52
economic factors,2.7881422,4.458893,52
economics,6.505183,0.6678151,-1
environmental protection,6.30027,-1.5861112,-1
ethnic group,1.2505882,6.702463,-1
europe,9.43598,-1.7491002,-1
geographic factors,-3.409305,-1.551592,-1
geography,2.0074303,7.0058026,1
hungary,4.237257,1.4352152,-1
hungary--history,3.1486099,4.2124195,57
ideology,6.2597156,5.896838,-1
industry,5.18908,2.4081616,38
macroeconomic factors,2.7863753,4.4606996,52
natural resources,0.73295504,4.8339057,-1
north america,4.5551534,1.3991604,32
northern america,4.545315,1.418927,32
policy,4.495802,3.9432037,-1
political factors,2.7882674,4.4585567,52
political system,3.5666952,3.2332368,58
politics,6.1785946,5.9803987,-1
population,11.625032,0.54517215,24
population and population related phenomena,11.5753565,0.5004724,24
population density,11.680252,0.6109983,24
population growth,11.625775,0.66241586,24
population size,11.6418705,0.5535117,24
united states,3.2280984,6.9650064,10
ussr,4.169965,1.4937402,-1
western hemisphere,4.430331,1.8690408,32
agriculture,3.7718623,7.300615,-1
americas,4.4667096,1.5623275,32
commerce,5.5083117,2.3204153,38
communism,6.2618947,5.8943357,-1
developed countries,8.765871,-5.383989,-1
development planning,3.3321738,3.89824,-1
eastern europe,9.449192,-1.763929,-1
economic development,2.8490362,3.9902024,52
economic factors,2.787971,4.458757,52
ethnic groups,1.2506515,6.702341,-1
europe,9.459412,-1.7722917,-1
geographic factors,-3.4078126,-1.5500338,-1
hungary--history,3.1497898,4.2185297,57
industry,5.1873884,2.412473,38
macroeconomic factors,2.7868776,4.461136,52
natural resources,0.73308825,4.83379,-1
north america,4.5534153,1.4007102,32
northern america,4.550683,1.4025818,32
political factors,2.7883284,4.458658,52
political systems,3.569327,3.2353609,58
population,11.642476,0.5589742,24
population characteristics,11.574111,0.5017228,24
population growth,11.625756,0.6624359,24
population size,11.64325,0.5566308,24
socialism,6.2515025,5.9015565,-1
spatial distribution,2.8674338,2.5857706,-1
united states,3.2215292,6.9723434,10
ussr,4.165798,1.4973667,-1
agriculture,3.771829,7.3007007,-1
americas,4.466708,1.562477,32
commerce,5.507934,2.3205254,38
communism,6.2616735,5.8943977,-1
conservation of natural resources,0.7345251,4.832337,-1
demography,10.988527,10.955761,-1
developed countries,8.764028,-5.385918,-1
economics,6.5055847,0.66736525,-1
ethnic groups,1.2506535,6.702349,-1
europe,9.459378,-1.772265,-1
"europe, eastern",9.428914,-1.7489184,-1
geography,2.0073638,7.005368,1
hungary,4.2370243,1.4354125,-1
industry,5.1889186,2.410371,38
north america,4.553789,1.3999045,32
political systems,3.5693848,3.2363453,58
politics,6.178566,5.980403,-1
population,11.6342945,0.5534709,24
population characteristics,11.61009,0.53591394,24
population density,11.706885,0.6359613,24
population growth,11.62575,0.6625201,24
social planning,3.709943,3.8812501,-1
socialism,6.2549906,5.897964,-1
united states,3.1939006,6.9932632,10
ussr,4.169845,1.4938433,-1
explosions,4.179114,3.2003653,49
"natural gas, liquefied - combustion",5.5020576,2.4841921,-1
risk studies - public risks,1.0761608,7.2507157,-1
dispersion models,3.6431801,2.6757996,-1
liquefied natural gas (lng),5.2850847,3.2942817,-1
radiant flux density,3.927278,2.5338018,58
thermal radiation,3.8486025,2.3185108,58
hazardous materials,4.2764163,3.3169696,-1
accident prevention,6.6221423,2.4554064,-1
injury,4.700668,2.4219248,53
liquefied gas,7.2680326,-1.4640131,-1
nonhuman,10.332784,12.283034,-1
prevention,4.887713,3.1576488,-1
priority journal,6.046536,1.5961658,16
risk assessment,-5.816951,2.5459163,25
theoretical study,7.7637296,2.3672714,27
age,3.8659184,1.2423874,12
central nervous system,4.089207,2.72966,53
clinical article,2.9539974,4.389325,-1
epidemiology,-4.5828543,2.9498546,-1
fatality,12.048616,-0.6756865,-1
human,1.9982017,7.4561644,1
priority journal,6.1180162,1.5404814,16
sex,5.691583,1.8706369,-1
sex difference,5.7006354,1.8613424,-1
suicide,1.4693091,7.6057925,-1
adolescent,15.675284,4.8840976,-1
adult,14.277318,2.3069527,20
age,3.9349875,1.1976824,12
aged,4.0024343,3.8871112,4
article,4.328035,1.3292781,22
asphyxia,4.929049,1.8680103,-1
causes of death,5.031368,3.0190425,-1
demographic factors,-3.405059,-1.5481787,-1
developed country,7.589413,9.24717,-1
europe,9.459369,-1.7722522,-1
female,1.0940641,13.446723,17
intoxication,4.48492,4.5943546,-1
male,2.8874326,4.0844727,18
mortality,2.7268217,-3.8908327,31
netherlands,-0.950798,0.51005155,36
penetrating trauma,4.6058264,2.6463702,53
population,11.688256,0.60728127,24
population and population related phenomena,11.591667,0.5169615,24
population dynamics,3.2115273,8.751838,-1
research report,2.7140512,4.378281,-1
sex difference,5.700954,1.8609297,-1
sex ratio,5.700456,1.8615906,-1
suicide,1.4691696,7.6055746,-1
traffic accident,3.4648428,3.5191312,-1
western europe,9.458431,-1.7715192,-1
age factors,3.8724089,1.2468035,12
causes of death,5.0436053,3.0117993,-1
demographic factors,-3.406662,-1.5493942,-1
developed countries,8.766297,-5.3835673,-1
europe,9.459332,-1.7722421,-1
mortality,2.725699,-3.8941913,31
netherlands,-0.95080507,0.5100592,36
population,11.641843,0.559617,24
population characteristics,11.56455,0.49528793,24
population dynamics,3.2115319,8.751822,-1
research report,2.7137346,4.37862,-1
sex factors,5.717735,1.8223908,-1
suicide,1.4692645,7.6057067,-1
western europe,9.458525,-1.7716202,-1
"accidents, traffic",3.464488,3.519783,-1
adolescent,15.706961,4.853862,-1
adult,14.189923,2.3933668,20
aged,4.016814,3.8867369,4
asphyxia,4.9293,1.8681661,-1
english abstract,7.3348384,-0.89525014,-1
female,1.1002767,13.566965,17
human,2.0051024,7.5447445,1
male,2.8741894,4.1150713,18
middle age,3.9382038,1.2253457,12
netherlands,-0.95079434,0.51005566,36
poisoning,11.350953,1.799409,-1
sex ratio,5.7004843,1.8615537,-1
suicide,1.4693322,7.605658,-1
"wounds, penetrating",4.556391,2.7304792,53
boilers - fuel economy,7.8582735,6.89813,-1
energy conservation,3.9896443,1.087731,-1
fuels - combustion,5.354552,2.6522927,-1
natural gas - calorific value,9.781624,-5.7048426,11
heating,5.994182,1.6862541,-1
glass furnaces - gas fuel,5.360463,2.408315,-1
nitrogen oxides - combustion,5.503958,3.0383396,-1
combustion control,4.361212,11.962336,-1
natural gas fired horseshoe flame furnace,4.914796,2.7334552,51
nitrogen oxide emissions,6.583649,3.6328263,-1
stepwise combustion,4.3619075,11.962583,-1
stoichiometric combustion,4.3633575,11.959291,-1
glass plants,4.843633,3.1608481,51
nitrogen oxide,5.509331,3.0398407,-1
air quality control,-1.8469099,9.011524,-1
combustion,4.360882,11.961776,-1
methodology,-0.36174175,4.7103143,23
nonhuman,10.33274,12.283076,-1
theoretical study,7.7636895,2.3673894,27
therapy,3.615537,3.7212338,-1
carbon monoxide,-2.3486197,4.063789,5
central nervous system,4.088939,2.7297003,53
computer analysis,2.9241717,2.2474627,56
computer assisted tomography,3.5158305,2.665331,58
diagnosis,4.3705425,2.9157815,53
globus pallidus,-1.4001098,2.6694446,42
human,2.0244913,7.487304,1
intoxication,4.48491,4.5943584,-1
major clinical study,5.6658883,3.494552,-1
white matter,6.6168647,5.217795,40
brain,4.6818404,2.260114,53
carbon monoxide poisoning,-2.3065417,4.021852,5
female,1.1328359,13.514045,17
human,1.9710191,7.572261,1
male,2.8378334,4.117224,18
prognosis,4.404173,2.8730996,53
"tomography, x-ray computed",3.6424935,2.6701741,58
carboxyhemoglobin,-1.3555902,2.6107812,42
fossil fuel,-0.49627596,12.018051,-1
animal,7.4190297,2.666112,-1
article,4.2414036,1.333216,22
human,2.0084982,7.502092,1
rat,-0.44308937,5.950476,-1
rat strain,-0.44277883,5.9499335,-1
animal,7.4197674,2.6653316,-1
carboxyhemoglobin,-1.3474163,2.6474428,42
english abstract,7.334875,-0.8952798,-1
fossil fuels,6.301616,-5.7874227,2
human,2.0182521,7.3957076,1
rats,1.3102643,6.489501,-1
"rats, inbred strains",1.301499,6.430937,-1
apartment houses - heating,4.053055,3.8665195,-1
energy conservation,3.9896507,1.0877278,-1
heating - costs,3.0548,3.723018,-1
natural gas - applications,5.7692137,2.0072525,-1
gas-operated heat pump plants,4.93355,2.8106399,51
residential estates,4.0053587,3.8996456,-1
heat pump systems,3.9695551,2.690769,-1
lead 210,5.150666,2.3177235,53
liquefied petroleum gas,7.2679973,-1.4641514,-1
polonium,3.8741248,1.3084123,-1
radioisotope,-9.312691,2.04217,-1
hospital service,3.395563,4.4478197,57
ionizing radiation,3.8749714,2.318261,58
nonhuman,10.330264,12.285526,-1
oil industry,2.0562997,3.0296118,-1
prevention,4.8876753,3.1576655,-1
priority journal,6.100406,1.5480942,16
"air pollution, radioactive",5.669448,4.0919957,-1
filtration,7.009952,7.6516037,39
gases,11.054479,-2.201982,32
human,2.0050573,7.442884,1
lead,5.153621,2.3167615,53
occupational diseases,6.7430263,-2.8545728,-1
petroleum,7.0753984,7.382688,34
polonium,3.874097,1.3084589,-1
radiation injuries,4.1058526,2.1304421,-1
radioisotopes,3.1405437,4.3639975,47
storage vessels,5.582906,3.6223688,-1
"natural gas, liquefied - transportation",5.512034,2.4314995,-1
tanks - materials,4.2337365,3.3920624,-1
welding - light metals,4.260613,2.9578557,-1
welds - defects,4.4717712,2.6508884,53
fatigue,4.8384504,2.528649,53
fracture toughness,4.5829997,2.5297694,-1
heat affected zone (haz),9.641893,8.69508,37
low temperature properties,7.084682,1.3732553,33
microfissuring,-1.4258658,2.6574662,42
aluminum magnesium alloys,4.6568756,2.6218922,54
carbon dioxide,13.338601,5.081893,7
artificial ventilation,7.384239,3.1197581,-1
automation,3.488814,3.0269485,58
calorimetry,3.6678865,2.4827724,58
carbon dioxide excretion,13.293481,5.0814986,7
clinical article,2.9539833,4.389172,-1
computer analysis,2.920999,2.2432892,56
diagnosis,4.370756,2.9147923,53
human,1.9856408,7.4767127,1
methodology,-0.3618081,4.7103715,23
oxygen consumption,4.1324425,3.158008,-1
priority journal,6.0916543,1.5579332,16
respiratory quotient,3.7064614,2.6056702,-1
respiratory system,3.7032638,2.6201172,-1
therapy,3.6156054,3.7211995,-1
calibration,3.721141,2.7003605,58
"calorimetry, indirect",3.6739042,2.480426,58
carbon dioxide,13.337327,5.0811944,7
equipment design,3.6455913,3.0371184,-1
evaluation studies,3.4491088,3.4476752,-1
human,1.9926395,7.512634,1
"monitoring, physiologic",3.5655625,3.1601887,53
oxygen consumption,4.132309,3.1579988,-1
"respiration, artificial",7.383069,3.1198573,-1
radioisotope,-9.312683,2.0421727,-1
radon 222,6.2139993,-1.5756308,-1
geographic distribution,4.2255087,3.4417562,-1
housing,-1.7682256,9.617881,-1
human,1.9841568,7.48622,1
indoor air pollution,12.144897,4.759695,-1
methodology,-0.3617778,4.710351,23
prevention,4.8876786,3.15766,-1
priority journal,6.082625,1.5623559,16
united states,3.198094,6.994542,10
air pollutants,12.318833,10.80829,-1
"air pollutants, radioactive",5.6723485,4.085772,-1
fossil fuels,6.3076844,-5.7806425,2
heating,5.998472,1.6807925,-1
housing,-1.7659825,9.615673,-1
pennsylvania,7.3171163,5.0201616,-1
radon,-1.3267305,2.8346977,13
ventilation,7.3127556,3.1601377,-1
water supply,-2.463742,9.432182,-1
gas purification - desulfurization,5.8707967,1.5750933,-1
natural gas - processing,5.801533,1.9750888,-1
claus process alternatives,3.5768409,3.2095299,58
lean acid gas streams,9.969214,-6.0582676,11
recycle selectox process,4.9650836,5.575023,48
sulfur,4.289613,8.624693,-1
sulfur,4.2820854,8.617437,-1
gas,7.5383506,0.54618675,43
methodology,-0.36176303,4.7103267,23
nonhuman,10.335252,12.280553,-1
recycling,4.998303,5.6901364,48
theoretical study,7.763605,2.3674827,27
therapy,3.615485,3.7212934,-1
hydrocarbons,9.217577,3.6658819,-1
natural gas pipelines,6.881807,1.8585451,-1
water analysis - chromatographic analysis,1.4302225,0.08580453,-1
aquatic environments,6.366621,1.3188959,-1
discharge water,6.8883934,7.6415596,39
hydrostatic testing,3.4477634,2.6052701,-1
environmental protection,6.298817,-1.5878354,-1
natural gas,10.047793,-6.1107335,11
polycyclic aromatic hydrocarbon,4.0575404,2.4588487,-1
gas chromatography,4.204968,2.1492112,-1
mass spectrometry,3.6179552,2.3301945,-1
methodology,-0.3617712,4.71034,23
nonhuman,10.326496,12.289353,-1
pipeline,6.924892,1.7998418,-1
priority journal,6.0049787,1.637262,16
waste water,6.669203,1.619151,-1
atmospheric movements,0.5948101,-3.3188941,30
meteorology - federal republic of germany,4.763697,3.5852695,-1
power plants - federal republic of germany,4.985177,2.984961,51
wind turbines,3.5595782,2.3296387,-1
wind power,3.421681,2.1095924,-1
reproduction rate,9.066004,4.17806,-1
article,4.356968,1.3004663,22
barbados,4.2841506,1.8544447,32
birth rate,4.359981,1.3391112,-1
central america,4.5638227,1.4115045,32
demographic factors,-3.4091864,-1.5514114,-1
demography,10.988524,10.955753,-1
developed country,7.5894127,9.247181,-1
developing country,7.589414,9.247171,-1
development planning,3.331562,3.8982306,-1
economic development,2.8489997,3.990657,52
economic factors,2.787555,4.4596076,52
economics,6.5047083,0.668124,-1
fertility,3.7918243,3.9812493,-1
fertility measurements,3.7918496,3.9811711,-1
international migration,3.8864117,6.1181946,-1
life expectancy,8.423812,4.109336,-1
migration,3.732228,2.8489552,58
north america,4.553228,1.4009984,32
policy,4.4957466,3.9430923,-1
population,11.632407,0.5516041,24
population and population related phenomena,11.593992,0.51907563,24
population density,11.684474,0.61533713,24
population dynamics,3.2115238,8.75181,-1
population growth,11.625742,0.66245776,24
population size,11.6426735,0.5541594,24
total fertility rate,4.3543134,1.3975238,-1
western hemisphere,4.430321,1.8690937,32
americas,4.466698,1.5624664,32
barbados,4.2843323,1.8537012,32
birth rate,4.35915,1.333192,-1
caribbean,4.3990555,1.774778,32
demographic factors,-3.408111,-1.5507393,-1
developed countries,8.766637,-5.383221,-1
developing countries,8.766605,-5.383358,-1
development planning,3.3318627,3.898611,-1
economic development,2.8488617,3.9896147,52
economic factors,2.7602243,4.490032,52
fertility,3.7918339,3.9812398,-1
fertility measurements,3.791866,3.9811788,-1
fertility rate,4.351527,1.402554,-1
international migration,3.8897831,6.1151447,-1
life expectancy,8.423709,4.109343,-1
north america,4.553178,1.4010884,32
population,11.641332,0.5569247,24
population characteristics,11.575132,0.5025724,24
population density,11.679983,0.61081815,24
population dynamics,3.2115207,8.751827,-1
population growth,11.624856,0.667351,24
population size,11.639869,0.5509391,24
total fertility rate,4.3542943,1.3967819,-1
americas,4.4667034,1.5624535,32
barbados,4.2843313,1.8537072,32
birth rate,4.3588896,1.3322425,-1
caribbean region,4.401323,1.7628977,32
demography,10.988534,10.95577,-1
developed countries,8.766664,-5.3832035,-1
developing countries,8.766331,-5.383648,-1
economics,6.5055223,0.6673943,-1
emigration and immigration,4.149657,4.2465363,-1
fertility,3.791827,3.981231,-1
life expectancy,8.423721,4.109286,-1
north america,4.5535326,1.4005276,32
population,11.642852,0.56013423,24
population characteristics,11.574392,0.50214684,24
population density,11.681254,0.6171798,24
population dynamics,3.2115252,8.751809,-1
population growth,11.626149,0.66289043,24
social planning,3.707567,3.882834,-1
natural gas,10.2197895,-6.292688,11
petroleum,7.074841,7.3835087,34
agriculture,3.7717507,7.300673,-1
clinical article,2.9541554,4.3899508,-1
diagnosis,4.3614545,2.9282534,53
human,1.9848465,7.4857335,1
male genital system,4.5635524,2.795127,53
occupational cancer,6.786661,-2.8995857,-1
occupational disease,6.783109,-2.8949203,-1
testis cancer,4.6017675,2.582349,53
adolescent,15.7096615,4.838892,-1
adult,14.265979,2.3344727,20
agricultural workers' diseases,3.7863145,4.0787992,-1
caucasoid race,-1.4614662,2.6271508,42
dysgerminoma,-1.3846967,2.705321,42
fossil fuels,6.305636,-5.782078,2
fuel oils,2.7586656,5.697934,35
human,2.034821,7.4817967,1
male,2.8708007,4.1588483,18
occupational diseases,6.783169,-2.8947444,-1
occupations,7.706772,0.5214285,-1
petroleum,7.0755205,7.3825016,34
risk,0.9017405,7.457545,-1
testicular neoplasms,4.470243,2.5644464,53
united states,3.1800828,7.0160565,10
carbon dioxide,13.329981,5.0619497,7
fossil fuel,-0.4990763,12.016728,-1
air analysis,5.9131684,1.5722103,-1
nonhuman,10.332161,12.283607,-1
theoretical study,7.7634444,2.3674946,27
sewage treatment - sludge digestion,4.9533453,5.384256,48
sewage treatment plants - waste heat utilization,4.931726,5.336247,48
