,x,y,label
"drug therapy, combination",6.774908,3.5481796,-1
"genes, mating type, fungal",8.451063,5.088802,6
genetic variation,7.1822476,6.119829,6
humans,8.364054,3.3674707,-1
"meningitis, cryptococcal",8.370501,4.6625056,6
molecular epidemiology,7.050354,6.7279696,5
molecular sequence data,7.710796,7.027937,6
mycological typing techniques,7.8522296,6.7689104,6
phylogeny,5.410887,5.660558,-1
"sequence analysis, dna",7.366318,5.0524344,6
species specificity,7.924336,5.9977193,6
thailand,7.016777,2.5988905,3
computer software,8.016524,6.8364654,6
decision support systems,8.042058,6.6802483,6
managers,8.382142,6.220839,6
monitoring,8.514273,6.061626,6
decision support tools,7.7731376,7.18075,6
dispersal syndromes,7.1256933,6.1280413,6
management and controls,8.16324,6.584811,6
management strategies,8.169793,6.5612144,6
rapid communication,8.205473,6.6150384,6
simulated invasion,7.9532766,6.0348024,6
simulation outputs,7.980451,6.9513307,6
spatial informations,7.612927,6.8299537,6
geographic information systems,8.059454,6.780344,6
air pollution,9.157124,4.7283354,-1
database systems,8.0765915,6.7230253,6
energy utilization,8.226673,8.559571,6
forecasting,7.0850163,7.011521,6
motor transportation,8.342564,6.8163753,6
sustainable development,9.004602,6.0824876,-1
systems analysis,8.030931,6.7265453,6
thermodynamics,7.986672,5.240632,6
department of energy,8.653744,8.222487,6
energy-intensive sectors,8.696104,8.147992,6
environmental database,8.494927,6.081453,6
optimal transportations,8.729437,6.3233213,6
present situation,7.8384714,6.474136,6
road transportation,8.507102,6.6645722,6
transportation sector,8.154533,6.594004,6
transportation system,8.3171215,6.5802,6
energy management,8.64673,8.194049,6
alternative fuel,10.311519,1.6828407,-1
biofuel,24.052849,6.2083554,-1
bus transport,8.141857,6.2971144,6
diesel engine,6.0217743,1.9007362,1
electric vehicle,9.629043,7.870266,-1
emission inventory,10.005126,6.576945,-1
energy market,8.722912,8.249415,6
fuel consumption,7.299748,7.2044835,-1
natural gas,9.580452,8.609359,2
compressed natural gas,4.6296525,10.47233,-1
cryogenics,5.090676,5.160723,4
energy resources,8.662859,8.094014,6
gas fuels,9.161677,5.9121594,6
greenhouse gases,17.1155,6.0662956,-1
liquefaction of gases,17.063953,6.0541916,-1
liquefied natural gas,9.690824,8.684335,2
natural gas well production,8.98865,6.067186,6
sustainable development,9.006426,6.081069,-1
atmospheric conditions,7.7384124,2.987638,-1
cryogenic fuel,8.907446,5.643456,6
cryogenic fuels,9.28885,5.81875,6
cryogenic process,8.263877,6.5583663,6
cryogenic vessel,8.43763,6.2397833,6
eco-friendly,8.581336,6.313559,6
global levels,8.555738,8.434343,-1
liquefaction process,8.246466,6.5564594,6
natural-gas production,8.985251,6.0691867,6
pipeline transport,8.193219,6.5064483,6
pollution prevention,7.676583,3.3376212,6
state of affairs,7.8058968,6.587511,6
storage capability,8.80783,6.3581643,6
natural gas transportation,9.563864,8.637449,2
compressed air,4.6441855,10.456297,-1
cryogenic fluid,8.364794,5.9052677,6
gas industry,8.995317,6.0861063,6
gas pipeline,9.118857,5.974992,6
gas production,8.98784,6.073746,6
gas storage,8.888169,6.249474,6
gas supply,8.93136,6.1497054,6
greenhouse gas,8.358034,0.993694,-1
liquefaction,4.984413,5.432922,4
liquefied natural gas,9.6446295,8.661061,2
natural gas,9.54911,8.655048,2
pollution control,8.706365,5.975821,6
sustainability,10.169941,2.6184807,-1
sustainable development,9.002287,6.080044,-1
transportation safety,8.488971,6.6415133,6
cyclic nucleotide gated channel,12.581165,5.161183,-1
allosterism,5.125534,5.188336,4
bacterium,8.501426,4.7819834,6
binding affinity,8.74433,5.025889,6
cell type,8.041678,5.958381,6
channel gating,12.123269,5.0102506,-1
invertebrate,7.686262,5.895518,6
ligand binding,8.740016,5.031514,6
marine species,7.9234676,6.010929,6
molecular mechanics,6.9759436,6.5170064,5
nerve cell,8.057173,5.7725034,6
priority journal,8.149118,17.42575,-1
protein function,9.003248,4.946711,6
protein structure,9.020597,4.995779,6
review,8.287577,8.886888,-1
signal transduction,8.263492,7.971126,-1
sperm,8.732044,5.431494,6
animals,8.719289,6.8417764,-1
cyclic nucleotide-gated cation channels,12.534978,5.141036,-1
ion channel gating,12.125944,5.0130286,-1
ligands,8.748661,5.0439396,6
protein binding,8.791114,5.0125437,6
invertebrata,5.059463,5.1808696,4
arabidopsis protein,8.488157,4.7853475,6
arabidopsis,9.668067,8.3268585,-1
article,-5.2085013,4.5484176,-1
freezing,8.3880825,5.335485,6
gene expression regulation,8.064575,3.7379894,6
genetics,9.160704,10.215628,-1
methodology,7.565498,6.90885,6
physiology,7.2958846,7.106102,-1
quantitative trait locus,7.719356,7.3849616,-1
reverse transcription polymerase chain reaction,7.964603,4.8773146,6
rna interference,6.915508,4.640748,6
arabidopsis,9.6678915,8.327139,-1
arabidopsis proteins,8.504096,4.7789683,6
freezing,8.385729,5.3530927,6
"gene expression regulation, plant",8.075515,3.8861394,6
quantitative trait loci,7.7193766,7.385273,-1
reverse transcriptase polymerase chain reaction,7.962839,4.8768897,6
rna interference,6.9155173,4.6406465,6
arabidopsis,9.66788,8.327249,-1
arabidopsis thaliana,9.667739,8.327101,-1
context sensitivity,7.0935683,6.9001894,6
e-services,8.312342,6.2714047,6
free and open source softwares,8.085601,6.8167114,6
global knowledge,7.9699736,6.694142,6
ict for development,8.177568,6.5118213,6
information and communication technologies,8.142386,6.8212852,6
key characteristics,7.971381,6.544593,6
knowledge society,7.8947372,6.6360946,6
living lab,8.041761,6.724103,6
living lab methodology,8.013528,6.7643056,6
long-term sustainability,8.3031,6.124218,6
multi-stakeholder,7.902558,6.7320356,6
private industries,8.217539,6.5899453,6
rural community,7.672251,6.237399,6
socio-economic development,7.6981406,6.523934,6
technical infrastructure,8.075661,6.601529,6
technology solutions,8.276111,7.052456,6
user communities,7.842494,6.3227224,6
user-driven innovation,8.235089,6.2515073,6
web and telephony applications,8.114123,6.7876687,6
economics,7.608558,6.957348,6
information technology,8.170108,6.8945117,6
innovation,8.229074,6.2292247,6
open systems,8.114966,6.697,6
research,8.041359,6.7606163,6
user interfaces,8.045248,6.672948,6
web services,8.146156,6.7760434,6
economic and social effects,7.589889,6.516084,6
2 aminoethoxydiphenylborane,6.6619782,4.2619905,-1
2-aminoethoxydiphenyl borate,6.682946,4.3129687,-1
boron derivative,9.276584,4.7973957,6
cyclic gmp,0.83827114,5.265563,-1
cyclic nucleotide gated channel,12.580948,5.1616774,-1
diltiazem,5.9573393,4.728262,4
animal,8.457148,11.158484,-1
article,-5.206942,4.568685,-1
drug effect,6.775705,3.5289886,-1
functions of the skin and its appendages,8.107897,5.574446,6
interneuron,5.113631,5.1633244,4
lymnaea,5.0288525,5.2429395,4
photoreceptor cell,7.891772,5.578425,6
photostimulation,5.3232517,5.275904,4
phototransduction,5.154251,5.204715,4
physiology,7.296212,7.105765,-1
animals,8.720514,6.8429976,-1
boron compounds,9.783477,4.7674265,6
cyclic gmp,0.83826536,5.2655606,-1
cyclic nucleotide-gated cation channels,12.577346,5.161956,-1
diltiazem,5.957337,4.7281737,4
interneurons,8.211676,5.504304,6
light signal transduction,8.273175,7.9808125,-1
lymnaea,5.1105914,5.089846,4
photic stimulation,8.287804,5.5632744,6
photoreceptor cells,7.88183,5.57495,6
skin physiological phenomena,7.9676647,5.7626653,6
gastropoda,5.145927,5.3316646,4
lymnaea,5.1107078,5.271202,4
lymnaea stagnalis,5.0772524,5.2793694,4
lymnaeidae,4.9644523,5.1866326,4
arabidopsis protein,8.494027,4.7854567,6
calcium,10.391515,5.0276966,6
cesium,10.315215,4.835325,6
cyclic nucleotide gated channel,12.5808525,5.161249,-1
potassium,10.197757,4.8681464,6
strontium,10.282933,4.840878,6
cesium,10.321303,4.836716,6
soil pollutant,8.490435,4.6124578,6
strontium,10.2818,4.842118,6
amino acid sequence,9.149081,4.8448586,6
arabidopsis,9.667657,8.326937,-1
article,-5.176575,4.50126,-1
chemistry,6.709071,5.158847,-1
genetics,9.160522,10.215182,-1
metabolism,14.613572,6.235639,-1
molecular genetics,7.0473337,6.722143,5
quantitative trait locus,7.7194285,7.3848996,-1
soil pollutant,8.468957,4.578377,6
arabidopsis,9.667573,8.326879,-1
soil pollutant,8.482142,4.6024694,6
amino acid sequence,9.14784,4.846062,6
arabidopsis,9.659708,8.325156,-1
arabidopsis proteins,8.489311,4.7854195,6
calcium,10.390189,5.0277023,6
cesium radioisotopes,10.315361,4.836905,6
cyclic nucleotide-gated cation channels,12.574014,5.1582475,-1
molecular sequence data,7.7131124,7.0115976,6
potassium,10.1963,4.86682,6
quantitative trait loci,7.7194867,7.3850617,-1
"soil pollutants, radioactive",8.507086,4.7449274,6
strontium radioisotopes,10.304731,4.836397,6
arabidopsis,9.663706,8.305982,-1
arabidopsis thaliana,9.667905,8.324952,-1
amino acid sequence,9.147043,4.844424,6
arabidopsis,9.663863,8.323293,-1
arabidopsis proteins,8.491497,4.7834935,6
calcium,10.389073,5.027851,6
cesium radioisotopes,10.315106,4.8369155,6
cyclic nucleotide-gated cation channels,12.543716,5.1573243,-1
molecular sequence data,7.7108555,7.0257964,6
potassium,10.198261,4.86841,6
quantitative trait loci,7.719475,7.385054,-1
"soil pollutants, radioactive",8.528926,4.727537,6
strontium radioisotopes,10.308163,4.83957,6
phenethyl alcohol,6.7175417,3.3234618,-1
water,8.59845,5.294355,6
adult,8.451816,5.2731996,-1
article,-5.195962,4.5110326,-1
controlled study,7.257735,12.700925,-1
female,7.774207,5.592686,-1
human,8.3749895,3.3554695,-1
human experiment,8.416913,3.3138444,-1
male,7.7743287,5.592578,-1
normal human,8.388053,3.342503,-1
odor,8.381977,5.317286,-1
olfactory discrimination,8.197905,5.539834,6
priority journal,8.17148,17.440817,-1
rose,8.73468,5.5513744,6
sensory stimulation,8.28775,5.5618486,6
smelling,8.942039,5.513829,6
sniffing,8.94142,5.51351,6
time,8.160328,6.152901,6
time perception,8.08713,6.2239037,6
vanilla,9.020493,5.6084065,6
"adaptation, physiological",7.900964,5.540601,6
animals,8.719178,6.8416905,-1
attention,8.029693,6.3367085,6
discrimination (psychology),8.813305,4.6649237,-1
humans,8.334432,3.3971136,-1
identification (psychology),8.776561,4.627942,-1
odors,8.381979,5.3172913,-1
perception,8.092899,6.20357,6
sensory thresholds,8.289938,5.565526,6
smell,8.941503,5.5134325,6
calcium,10.386014,5.0269604,6
polypeptide,8.724954,5.0233183,6
speract,4.9161425,5.1477666,4
unclassified drug,6.5143914,3.1708167,-1
animal cell,7.94704,6.1191287,6
article,-5.203722,4.5392604,-1
calcium current,10.350203,5.0528984,6
calcium signaling,10.39122,5.028062,6
cell stimulation,8.102178,5.749199,6
chemotaxis,8.729562,5.442619,6
controlled study,7.257748,12.665452,-1
fluorescence analysis,7.958088,6.0524673,6
lytechinus,5.0810122,5.177125,4
lytechinus pictus,5.016024,5.256445,4
nonhuman,-3.7882078,18.430994,-1
priority journal,8.144077,17.41742,-1
species comparison,7.9357734,6.010388,6
spermatozoon motility,8.692044,5.4168496,6
spermatozoon tail,8.669568,5.4008512,6
strongylocentrotus,5.0593004,5.235906,4
echinoidea,5.115517,5.2683663,4
invertebrata,5.23601,5.2624865,4
lytechinus pictus,4.99975,5.282766,4
strongylocentrotus purpuratus,5.030898,5.214203,4
biochemistry,7.038593,6.7953167,5
inhibitor,8.6791,5.1573386,6
life history trait,9.158126,3.7864203,-1
numerical model,7.6112914,7.275745,6
phenotype,7.7686195,4.7668114,-1
phylogenetics,5.4474516,5.702518,-1
protein,9.081846,4.979129,6
vertebrate,7.674367,5.898511,6
billion cubic meters,8.712273,6.3359113,2
clean energy,8.73127,8.242842,6
economic benefits,7.805022,6.5464272,6
eu countries,7.9867377,6.5907607,6
medium term,8.2843485,6.130609,6
perspective of application,7.878923,6.8133736,6
petroleum gas,9.157248,5.958371,6
technical/policy bottleneck,7.84903,6.721653,6
industry,8.444378,6.591467,6
natural gas,9.506112,8.694219,2
natural gas deposits,9.461683,8.742076,2
resource valuation,8.4051,7.5739646,6
biogas,8.608944,4.7777796,-1
alternative fuel,10.304666,1.6843685,-1
bus transport,8.13894,6.2941747,6
emission control,8.859541,6.8735332,-1
environmental impact assessment,7.878516,6.4597797,6
particulate matter,7.225236,0.6160274,-1
urban transport,7.928411,6.1453953,6
central macedonia,6.984793,2.643042,3
greece,6.992391,2.6248808,3
thessaloniki [central macedonia],6.8722425,2.853722,3
thessaloniki,5.186655,5.360432,4
citrus,8.992656,5.5957575,6
citrus sinensis,8.992601,5.595542,6
article,-5.2007184,4.5293016,-1
human,8.388059,3.3420548,-1
human cell,7.956414,6.1059694,6
priority journal,8.16671,17.408913,-1
trinucleotide repeat,7.9327016,4.915337,6
chemistry,6.7090845,5.158783,-1
exon,7.728961,5.0474124,6
genetic transcription,7.5374627,4.7024302,6
human genome,8.500996,5.0894456,6
open reading frame,8.228763,6.413029,6
glutamine,9.216022,4.865859,6
messenger rna,7.045863,4.730674,6
exons,7.728428,5.047232,6
"genome, human",8.492487,5.08868,6
glutamine,9.218075,4.868482,6
humans,8.358257,3.3730168,-1
open reading frames,8.236548,6.412808,6
"rna, messenger",7.0407023,4.7014117,6
"transcription, genetic",7.5374966,4.704744,6
trinucleotide repeats,7.9185367,4.9413,6
adenosine triphosphatase,8.690112,5.1312957,6
beta arrestin,5.168699,5.4436545,4
calcium calmodulin dependent protein kinase kinase,8.805908,5.076933,6
cyclic amp,8.891556,5.0050306,6
g protein coupled receptor,8.97504,5.0380125,6
glutamate receptor,8.550004,5.2187953,6
guanine nucleotide binding protein,8.727537,5.0257874,6
ion channel,12.130447,5.0187,-1
ionotropic receptor,8.548037,5.209327,6
metabotropic receptor,8.57157,5.1935215,6
pheromone,8.484348,5.3725595,6
phosphodiesterase,8.704548,5.1259484,6
phosphodiesterase i,8.668646,5.137957,6
potassium ion,10.313007,4.996828,6
sodium ion,10.265252,4.967427,6
action potential,7.9232616,6.587112,6
chemoreceptor,5.1722755,5.2967153,4
chemosensory receptor,8.537287,5.231447,6
gene expression,8.453417,4.4838257,6
insect,8.6353855,5.1117897,6
ion conductance,10.315665,5.0157256,6
nonhuman,-3.780563,18.434353,-1
odor,8.381978,5.317285,-1
olfactory receptor,8.315054,5.3843775,6
olfactory system,8.232815,6.3150764,6
photoreceptor,7.8277655,5.616215,6
priority journal,8.189232,17.373745,-1
protein conformation,9.081558,4.97995,6
pseudogene,5.010406,5.4199185,4
receptor affinity,8.520472,5.2368174,6
regulatory mechanism,7.7141185,6.7254825,6
review,8.2877,8.887018,-1
sensory receptor,8.379756,5.3320227,6
signal transduction,8.209121,7.916529,-1
smelling,8.941569,5.513268,6
vertebrate,7.67418,5.898665,6
animals,8.703724,6.826287,-1
insects,8.635362,5.108896,6
odors,8.381975,5.317284,-1
olfactory pathways,8.275815,5.4444833,6
olfactory receptor neurons,8.219813,5.492158,6
pheromones,8.484629,5.3727136,6
"receptors, odorant",8.458358,5.226836,6
signal transduction,8.208002,7.915453,-1
smell,8.941167,5.513247,6
vertebrates,7.6826115,5.906977,6
hexapoda,5.2817874,5.3148947,4
vertebrata,5.0040607,5.1798935,4
complementary dna,7.2152576,4.8635116,6
phospholipase c beta,8.812869,5.072725,6
rna,7.037167,4.632049,6
animal tissue,7.9075356,5.875042,6
antenna,8.023395,6.6850567,6
article,-5.1295195,4.447802,-1
brain tissue,8.051514,5.7425065,6
controlled study,7.258066,12.6649,-1
enzyme activity,8.748065,5.1298537,6
enzyme localization,8.802983,5.108337,6
enzyme structure,8.751304,5.129276,6
expressed sequence tag,8.244733,4.6573915,6
imago,4.9754853,5.127847,4
in situ hybridization,8.025044,5.9981074,6
male,7.7740755,5.592829,-1
molecular cloning,7.027922,6.578459,5
moth,8.661566,5.070703,6
nonhuman,-3.7860062,18.428753,-1
northern blotting,4.9456773,5.650844,4
nucleotide sequence,7.9881167,5.0506964,6
olfactory system,8.232769,6.3140607,6
phylogeny,5.4778647,5.722526,-1
polymerase chain reaction,7.9440365,4.8535647,6
priority journal,8.148656,17.425447,-1
protein expression,9.046517,4.9727674,6
rna isolation,7.031843,4.6282325,6
signal transduction,8.208158,7.915549,-1
spodoptera littoralis,5.519001,5.5593276,4
tissue distribution,7.9120073,5.94136,6
animals,8.714756,6.837257,-1
brain,8.074813,5.706526,6
"dna, complementary",7.2601495,4.922716,6
male,7.7730727,5.59383,-1
moths,8.645439,5.086406,6
olfactory pathways,8.271191,5.4393134,6
olfactory receptor neurons,8.227263,5.4845166,6
phospholipase c beta,8.823891,5.0711927,6
recombinant proteins,8.691741,5.0568795,6
spodoptera,5.117978,5.298733,4
hexapoda,5.0676966,5.2249436,4
lepidoptera,5.047293,5.189818,4
spodoptera littoralis,5.5135975,5.5575237,4
research,8.04437,6.7618237,6
technology,8.279768,7.072325,6
automotive,8.536773,6.5033574,6
automotive body,8.532906,6.5124106,6
health effects,8.213247,5.9303703,6
manufacturing industries,8.407982,6.5766706,6
vehicle emission,7.9935327,4.9941807,-1
waste tires,8.504305,6.468169,6
solid wastes,9.85248,5.3371606,6
aliphatic compound,9.606354,4.7150693,6
aromatic compound,9.584596,4.718242,6
barium,10.276632,4.8364863,6
benzene,9.625518,4.529557,6
carbon monoxide,13.266574,8.7668295,0
carbonyl derivative,9.231959,4.807479,6
cesium,10.277296,4.842006,6
chromium,9.927741,4.8387885,6
copper,9.941044,4.853308,6
ethylbenzene,5.0702667,5.234671,4
hydrocarbon,9.565368,4.7149615,6
lead,8.361879,5.7238994,6
lithium,10.301555,4.982592,6
manganese,9.941128,4.8170877,6
melamine,4.8907237,5.1796174,4
mercury,9.792987,4.781971,6
meta xylene,9.554576,4.5121384,6
nickel,9.913622,4.889219,6
nitrogen oxide,10.27026,4.5469866,6
ortho xylene,9.546856,4.4989367,6
para xylene,9.538436,4.5044174,6
platinum,9.923291,4.9123836,6
polycyclic aromatic hydrocarbon,9.61198,4.662335,6
rubber,8.759961,5.970605,6
silver,9.918481,4.891266,6
titanium,9.910088,4.850856,6
toluene,9.583907,4.524487,6
unindexed drug,6.513715,3.1699176,-1
volatile organic compound,9.54276,4.717501,6
zinc,9.942589,4.832795,6
automobile industry,8.506723,6.617514,6
environmental impact assessment,7.876184,6.457366,6
health impact,8.227449,5.9444385,6
industrial waste,8.559056,6.2442837,6
literature review,8.022925,8.937279,-1
tire,8.486171,6.508033,6
toxicology,7.03965,6.7919154,5
traffic emission,8.141605,6.3298335,6
automotive waste,8.54916,6.403231,6
china,7.158536,2.0958061,3
exhaust gas,9.355104,8.269424,-1
health hazard,8.224311,6.0637174,6
india,6.587618,3.0879483,3
mass fragmentography,7.9905486,5.8666635,6
model,7.611344,7.3097277,6
motor vehicle tire,8.347836,6.788184,6
particulate matter,7.2113237,0.6196055,-1
pollutant,8.2349825,4.3230314,6
priority journal,8.112549,17.38955,-1
recycling,8.599238,5.8518353,6
review,8.288197,8.887105,-1
soil pollution,8.546866,4.7118816,6
solid waste,9.857919,5.337234,6
spectrophotometer,7.976076,5.9591823,6
thermogravimetry,5.0906982,5.2841253,4
toxicology,7.039496,6.7919855,5
traffic noise,8.108569,6.3036113,6
invertebrata,5.0755277,5.2501397,4
mammalia,7.5888596,7.296762,-1
mus,5.120543,5.171535,4
vertebrata,5.20047,5.3220043,4
biogas,8.606759,4.7783265,-1
biomass,9.610638,6.004911,6
cogeneration plants,8.88174,5.7502484,6
crops,8.767999,5.606858,6
feedstocks,9.472837,5.934483,6
fermentation,10.620885,0.7496231,-1
fossil fuels,7.685215,3.3817787,-1
fuel cell power plants,8.888348,6.8176494,6
fuel cells,8.782217,5.3561935,6
gas emissions,6.3376446,1.345514,-1
greenhouse gases,17.062214,6.0556793,-1
methane,11.08072,1.658401,-1
natural gas vehicles,8.711467,6.3245487,2
nitrogen fertilizers,10.099195,4.670426,6
bio-methanation,8.653185,7.30011,6
biogas upgrading,8.612658,4.7752743,-1
codigestion,4.965239,5.168736,4
digestate,4.9623322,5.21166,4
dry fermentation,10.620854,0.7496786,-1
energy crops,8.707231,8.257999,6
methane potential,11.080517,1.6585492,-1
anaerobic digestion,9.317194,3.1206107,-1
acetic acid,9.154375,4.8666368,6
ammonia,10.294787,4.138338,6
biogas,8.609785,4.7777333,-1
butyric acid,9.161674,4.860033,6
carbohydrate,9.12464,4.9875765,6
carbon dioxide,13.276839,8.663408,0
cellulose,8.773614,5.110848,6
fat,9.144913,4.9020658,6
fertilizer,10.067835,4.7243266,6
fossil fuel,7.6801424,3.382288,-1
hemicellulose,8.774864,5.103469,6
hydrogen,10.850551,5.646732,-1
hydrolase,7.2621512,5.277307,-1
methane,11.083007,1.6559691,-1
monomer,9.569862,4.767644,6
polymer,8.754021,5.907256,6
propionic acid,9.155959,4.862724,6
protein,9.079417,4.978817,6
trace element,8.1435,6.346099,6
alternative energy,8.7438345,8.222983,6
anoxic conditions,7.9164476,6.4040165,6
biochemistry,7.038125,6.7951307,5
biogas,8.609665,4.7757125,-1
combined heat and power,8.667432,6.4658475,6
energy crop,8.71601,8.256365,6
fermentation,10.620764,0.74992055,-1
greenhouse gas,8.358056,0.99364984,-1
power plant,8.884598,6.8691483,6
reliability analysis,7.110348,6.9764285,6
renewable resource,8.795208,8.183535,6
sustainable development,8.984864,6.078382,-1
waste treatment,8.679235,5.3337903,6
anaerobic bacterium,8.504321,4.7848043,6
anaerobic digestion,9.317195,3.120546,-1
anaerobic fermentation,10.620832,0.7497207,-1
animal food,8.735231,6.0815735,6
biomass production,8.367876,6.0437636,6
biotechnology,6.9241786,7.2061806,5
cost,8.16287,6.1802607,-1
dehydrogenation,8.863759,5.3089676,6
desulfurization,9.381828,5.747416,6
electric power plant,8.872145,6.875133,6
energy crop,8.713736,8.258356,6
energy resource,8.659157,8.05266,6
fermentation,10.6208515,0.74969816,-1
fertilization,8.779444,5.313461,6
fluorescence in situ hybridization,8.016357,6.010523,6
forage crop,8.763391,5.6086574,6
gas turbine power,8.845967,6.5530877,6
hydrolysis,8.742526,5.370537,6
macronutrient,5.1614156,5.4367604,4
manure,8.462295,5.0680957,-1
mesophilic bacterium,8.500835,4.7830153,6
methanogen,5.0034823,5.170042,4
microbial biomass,9.305017,5.710347,6
microbial kinetics,8.55486,5.4012647,6
nitrogen availability,10.325179,4.1184006,6
nonhuman,-3.7550535,18.401356,-1
pasteurization,10.620829,0.7497343,-1
pressure,8.384443,5.7368283,6
process control,8.187662,6.592684,6
process technology,8.281405,7.0652246,6
renewable energy,8.782764,8.262048,6
short survey,7.8100104,6.601202,6
stirred reactor,8.420376,6.2621317,6
thermogenesis,14.677714,6.2681313,-1
air quality,10.29826,5.32446,-1
ambient air,9.214863,4.841749,-1
atmospheric pollution,7.733384,2.9646,-1
chemical composition,8.264247,6.0805583,6
nitrogen oxides,10.274715,4.547034,6
spatiotemporal analysis,7.510189,6.8659234,6
sulfur dioxide,10.316116,4.12698,6
barddhaman,5.073663,5.173539,4
india,6.5870385,3.0888298,3
west bengal,6.973357,2.6569145,3
absorption,8.282103,5.6172004,6
alternative fuel,10.314166,1.6823759,-1
biogas,8.613175,4.7747955,-1
carbon dioxide,13.234282,8.731226,0
cylinder,8.475048,6.209385,6
fossil fuel,7.681541,3.380788,-1
gas storage,8.870436,6.245962,6
hydrogen sulfide,10.889409,5.632184,-1
iron oxide,10.008896,4.774049,6
methane,11.147943,1.5912145,-1
sodium,10.139639,4.862811,6
transport vehicle,8.601511,6.567387,6
coal storage,8.891088,6.2516446,6
coal transportation,9.258097,6.121107,6
decision making,7.669097,7.340949,6
electric energy storage,8.819432,6.8529425,6
energy utilization,8.246597,8.591005,6
fossil fuels,7.6788845,3.382746,-1
greenhouse effect,7.797598,3.0722685,6
hydrogen storage,8.887149,6.253038,6
natural gas transportation,9.558848,8.636269,2
petroleum transportation,9.256085,6.112707,6
solar energy,8.952368,7.154491,6
solar power generation,8.891249,7.061157,6
teaching,8.017233,6.66263,6
wind power,8.908989,7.0347614,6
decision makers,7.7042828,7.2640014,6
energy future,8.678846,8.414012,6
energy value,8.722657,8.185727,6
oil and natural gas,9.57953,8.611626,2
smart energies,8.747466,8.29696,6
geothermal energy,8.790688,8.267959,6
bet specific surface area,8.014461,6.1692076,6
catalytic combustion,8.796701,5.841903,6
cordierite monolith,4.9302754,5.162962,4
field emission scanning electron microscopes,7.9721017,6.051418,6
gas hourly space velocities,8.907582,6.052667,6
methane combustion,8.828169,5.801006,6
methane conversions,11.045035,1.6939789,-1
methane emissions,11.050072,1.6889676,-1
noble metals,9.843817,5.0089755,6
pd-perovskites,8.326807,6.2845154,6
perovskite catalysts,10.004092,4.7666407,6
perovskite type oxides,10.035076,4.7382936,6
realistic conditions,7.9313045,6.4449806,6
substitution effect,6.806165,3.5749242,-1
temperature programmed combustion,8.309433,5.396636,6
test rigs,8.095969,6.759561,6
weight percentages,8.477867,6.098816,6
catalysis,8.7016325,5.315427,6
chromium,9.930482,4.8372974,6
combustion,8.729647,6.040592,-1
economic analysis,7.00976,7.0128875,6
emission control,8.855198,6.8689785,-1
field emission,7.6632133,4.3140774,6
manganese,9.942898,4.815332,6
manganese compounds,9.912157,4.7878237,6
methane,11.085678,1.653376,-1
oxide minerals,10.123792,4.6994343,6
oxygen,8.280597,5.91624,6
palladium,9.931979,4.9469604,6
perovskite,10.019805,4.7515807,6
precious metals,9.855748,4.9660068,6
scales (weighing instruments),8.822995,4.6145725,-1
scanning electron microscopy,7.9660974,6.045006,6
silicate minerals,10.207388,4.977776,6
smoke,6.5443897,2.8891058,-1
temperature programmed desorption,8.312831,5.3923993,6
x ray diffraction,7.802752,6.043244,6
catalyst activity,8.745529,5.3486233,6
antenna,8.022915,6.6826215,6
brain region,8.081957,5.6940603,6
insect,8.637532,5.116359,6
mammal,7.9054556,6.039245,6
molecular sensor,8.180905,6.291257,6
multigene family,8.401367,5.376266,6
nerve cell,8.058688,5.7682037,6
nonhuman,-3.7543008,18.462011,-1
odor,8.381974,5.3172846,-1
olfactory bulb,1.233757,4.82341,-1
olfactory receptor,8.313754,5.3854327,6
priority journal,8.141103,17.40906,-1
review,8.288224,8.887197,-1
sensory stimulation,8.288091,5.5607677,6
signal transduction,8.209882,7.9171414,-1
smelling,8.941472,5.513277,6
cultivar,8.782669,5.4608865,6
dna,7.236739,4.907267,6
evolution,6.8940682,6.486112,5
genetic marker,7.473737,6.343142,6
homology,8.097377,5.0146065,6
methylation,7.118518,5.177376,-1
natural selection,8.197244,7.1120586,6
plant breeding,8.758988,5.550829,6
polymorphism,7.2691383,5.97096,6
soybean,8.948937,5.6160674,6
transgenic plant,8.707329,5.43983,6
wild population,7.6182313,6.346183,6
glycine max,9.209772,4.863094,6
glycine soja,9.230281,4.8645988,6
compressed natural gas vehicles,8.711344,6.324606,2
diesel vehicles,8.882317,5.750027,-1
public coordination,7.9187074,6.5769773,6
technological lock-in,8.293062,6.2369194,6
tokyo,7.017145,2.5990334,3
coordination reactions,8.26655,5.9904895,6
diesel locomotives,8.895612,5.733353,-1
energy resources,8.661695,8.093224,6
gas industry,8.993943,6.081345,6
gases,17.070793,6.0737653,-1
leakage (fluid),8.797464,4.688544,-1
natural gas,9.565774,8.6378975,2
vehicles,8.641842,6.524143,6
automobile parts and equipment,8.504588,6.6401067,6
eukaryota,5.002497,5.1428237,4
cytosine,5.7503448,7.3232107,-1
plant dna,7.6863813,4.9447823,6
article,-5.1992207,4.5192003,-1
dna methylation,7.0977707,5.156491,-1
gene expression regulation,8.066229,3.7552714,6
genetic epigenesis,9.893099,7.5928016,-1
genetics,9.165108,10.214598,-1
genotype,7.631469,4.8853474,-1
metabolism,14.6605,6.267698,-1
rice,9.020838,5.618446,6
tissue culture technique,7.926098,5.9699864,6
transposon,8.262422,4.6528687,6
cytosine,5.7503467,7.3231936,-1
dna methylation,7.0988393,5.157598,-1
